CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\7_B0800.FIT
Average of Rows 238 through 264
Column	Value (ADU)
704	1586
705	1495
706	1415
707	1350
708	1314
709	1296
710	1277
711	1262
712	1253
713	1246
714	1248
715	1243
716	1248
717	1264
718	1309
719	1380
720	1473
721	1560
722	1615
723	1588
724	1513
725	1428
726	1392
727	1407
728	1450
729	1495
730	1555
731	1608
732	1570
733	1487
734	1403
735	1344
736	1302
737	1280
738	1276
739	1257
740	1245
741	1244
742	1245
743	1249
744	1259
745	1299
746	1396
747	1444
748	1531
749	1579
750	1558
751	1483
752	1415
753	1399
754	1414
755	1460
756	1512
757	1566
758	1551
759	1479
760	1400
761	1336
762	1304
763	1287
764	1273
765	1260
