CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\5_5403B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
349	2373
350	2363
351	2348
352	2339
353	2317
354	2283
355	2271
356	2250
357	2239
358	2217
359	2225
360	2199
361	2184
362	2175
363	2175
364	2164
365	2174
366	2170
367	2168
368	2168
369	2156
370	2143
371	2130
372	2145
373	2145
374	2142
375	2136
376	2133
377	2123
378	2132
379	2147
380	2149
381	2147
382	2157
383	2135
384	2155
385	2159
386	2162
387	2162
388	2166
389	2179
390	2187
391	2204
392	2207
393	2194
394	2199
395	2208
396	2208
397	2226
398	2233
399	2231
400	2242
401	2252
402	2279
403	2297
404	2303
405	2318
406	2322
407	2352
408	2372
409	2409
410	2421
411	2473
412	2514
413	2558
414	2607
415	2670
416	2724
417	2828
418	2935
419	3084
420	3279
421	3534
422	3773
423	3968
424	4098
425	4081
426	3913
427	3573
428	3268
429	3056
430	2958
431	2983
432	3147
433	3421
434	3727
435	4095
436	4426
437	4771
438	5164
439	5714
440	6270
441	6783
442	7016
443	7003
444	6963
445	7021
446	7142
447	7181
448	7030
449	6509
450	5789
451	5255
452	5165
453	5419
454	6009
455	6649
456	7175
457	7226
458	7173
459	7153
460	7734
461	8480
462	8955
463	9191
464	9709
465	10470
466	10558
467	10112
468	8941
469	7843
470	6870
471	5939
472	5109
473	4715
474	4733
475	5006
476	5574
477	6186
478	6504
479	6583
480	6748
481	6816
482	6276
483	5233
484	4338
485	3836
486	3547
487	3186
488	2781
489	2513
490	2290
491	2240
492	2236
493	2260
494	2272
495	2289
496	2310
497	2383
498	2433
499	2433
500	2371
501	2367
502	2510
503	2748
504	3094
505	3459
506	3514
507	3321
508	2901
509	2519
510	2311
511	2219
512	2187
513	2176
514	2141
515	2068
516	2066
517	2076
518	2131
519	2199
520	2293
521	2468
522	2758
523	3215
524	3250
525	3180
526	3058
527	3338
528	4026
529	4894
530	5653
531	6028
532	6145
533	5851
534	5272
535	5132
536	5637
537	6247
538	6583
539	7142
540	7821
541	8467
542	8538
543	7609
544	6285
545	5074
546	4555
547	4773
548	5372
549	5785
550	5816
551	5283
552	4312
553	3513
554	2955
555	2511
556	2244
557	2151
558	2136
559	2152
560	2198
561	2236
562	2230
563	2237
564	2423
565	2776
566	3004
567	2940
568	2571
569	2250
570	2101
571	2063
572	2019
573	1972
574	2002
575	2079
576	2205
577	2440
578	2827
579	3018
580	2974
581	3142
582	3844
583	4764
584	5417
585	5505
586	5108
587	4852
588	5205
589	5767
590	6458
591	7270
592	7394
593	7267
594	5865
595	4725
596	4479
597	4939
598	5220
599	5135
600	4265
601	3394
602	2717
603	2301
604	2139
605	2090
606	2122
607	2166
608	2188
609	2235
610	2503
611	2775
612	2780
613	2449
614	2160
615	2058
616	1995
617	1967
618	2002
619	2089
620	2321
621	2675
622	2850
623	2916
624	3373
625	4254
626	4971
627	5025
628	4776
629	4828
630	5347
631	6018
632	6788
633	6952
634	6017
635	4754
636	4284
637	4648
638	4656
639	4481
640	3539
641	2760
642	2283
643	2096
644	2065
645	2091
646	2112
647	2185
648	2426
649	2676
650	2592
651	2223
652	2028
653	1967
654	1925
655	1956
656	2077
657	2376
658	2655
659	2776
660	3179
661	3989
662	4670
663	4681
664	4562
665	4857
666	5522
667	6358
668	6526
669	5565
670	4459
671	4285
672	4488
673	4458
674	3568
675	2714
676	2234
677	2035
678	2025
679	2047
680	2081
681	2262
682	2521
683	2471
684	2154
685	1978
686	1919
687	1891
688	1970
689	2212
690	2513
691	2711
692	3142
693	3928
694	4492
695	4476
696	4487
697	5028
698	5750
699	6006
700	5406
701	4347
702	4160
703	4158
704	3996
705	3104
706	2397
707	2073
708	2006
709	2013
710	2078
711	2240
712	2433
713	2362
714	2078
715	1923
716	1891
717	1927
718	2134
719	2399
720	2608
721	3054
722	3786
723	4279
724	4297
725	4454
726	5110
727	5809
728	5541
729	4539
730	4020
731	4056
732	3871
733	3057
734	2320
735	2029
736	1990
737	2009
738	2106
739	2325
740	2382
741	2141
742	1945
743	1860
744	1910
745	2100
746	2394
747	2621
748	3148
749	3908
750	4149
751	4169
752	4617
753	5349
754	5427
755	4561
756	3943
757	3997
758	3719
759	2886
760	2239
761	1990
762	1987
763	2041
764	2261
765	2467
