CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\10_5900B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
441	6666
442	6617
443	6645
444	6775
445	6771
446	6520
447	5969
448	5315
449	4766
450	4379
451	4248
452	4362
453	4725
454	5287
455	5890
456	6297
457	6402
458	6388
459	6552
460	7121
461	7796
462	8270
463	8584
464	9102
465	9796
466	9866
467	9312
468	8189
469	7150
470	6343
471	5465
472	4591
473	4011
474	3998
475	4288
476	4728
477	5264
478	5785
479	5965
480	5954
481	5990
482	6031
483	5912
484	5102
485	4231
486	3731
487	3377
488	3006
489	2616
490	2347
491	2204
492	2158
493	2153
494	2177
495	2200
496	2260
497	2345
498	2458
499	2493
500	2495
501	2493
502	2582
503	2803
504	3151
505	3379
506	3370
507	3094
508	2721
509	2424
510	2197
511	2113
512	2119
513	2141
514	2143
515	2100
516	2072
517	2094
518	2153
519	2235
520	2289
521	2345
522	2466
523	2764
524	3176
525	3438
526	3596
527	3933
528	4599
529	5301
530	5676
531	5706
532	5541
533	4749
534	4240
535	4357
536	4946
537	5534
538	5963
539	6568
540	7246
541	7906
542	7947
543	6989
544	5768
545	4557
546	3960
547	4107
548	4647
549	5103
550	5266
551	5230
552	4691
553	3818
554	3148
555	2619
556	2260
557	2098
558	2057
559	2096
560	2174
561	2282
562	2296
563	2323
564	2485
565	2799
566	2823
567	2787
568	2430
569	2131
570	2021
571	2026
572	2029
573	2002
574	2015
575	2103
576	2187
577	2300
578	2534
579	2905
580	3225
581	3625
582	4270
583	4966
584	5028
585	4862
586	4240
587	4120
588	4630
589	5232
590	5930
591	6764
592	6817
593	6674
594	5384
595	4204
596	3908
597	4308
598	4764
599	4889
600	4446
601	3673
602	2868
603	2360
604	2115
605	2033
606	2079
607	2167
608	2200
609	2303
610	2525
611	2705
612	2663
613	2335
614	2071
615	2000
616	1966
617	1973
618	2020
619	2099
620	2211
621	2445
622	2815
623	3206
624	3774
625	4471
626	4529
627	4470
628	4024
629	4194
630	4778
631	5519
632	6339
633	6473
634	5541
635	4299
636	3777
637	4095
638	4433
639	4397
640	3713
641	2920
642	2321
643	2042
644	2022
645	2068
646	2153
647	2239
648	2451
649	2504
650	2489
651	2144
652	1959
653	1941
654	1920
655	1969
656	2048
657	2219
658	2534
659	2943
660	3550
661	4206
662	4200
663	4112
664	3912
665	4321
666	5068
667	5897
668	6029
669	5121
670	4012
671	3751
672	4134
673	4272
674	3721
675	2868
676	2271
677	1999
678	1992
679	2047
680	2140
681	2314
682	2417
683	2392
684	2092
685	1919
686	1898
687	1913
688	1968
689	2125
690	2413
691	2808
692	3433
693	4067
694	4117
695	3877
696	3925
697	4512
698	5343
699	5349
700	4976
701	3954
702	3677
703	3988
704	3902
705	3220
706	2486
707	2055
708	1961
709	2010
710	2086
711	2271
712	2312
713	2261
714	2011
715	1894
716	1871
717	1929
718	2053
719	2285
720	2712
721	3282
722	3915
723	3949
724	3742
725	3964
726	4703
727	5396
728	5155
729	4123
730	3599
731	3810
732	3776
733	3144
734	2410
735	2015
736	1957
737	2010
738	2125
739	2337
740	2311
741	2058
742	1902
743	1857
744	1916
745	2032
746	2293
747	2714
748	3363
749	3836
750	3754
751	3689
752	4170
753	4954
754	5020
755	4166
756	3559
757	3630
758	3645
759	2976
760	2278
761	1967
762	1949
763	2060
764	2275
765	2433
