CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\90\9_5800B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
426	3866
427	3828
428	3688
429	3552
430	3518
431	3613
432	3795
433	4030
434	4277
435	4564
436	4892
437	5359
438	5893
439	6398
440	6661
441	6741
442	6710
443	6705
444	6798
445	6818
446	6767
447	6300
448	5711
449	5087
450	4593
451	4411
452	4513
453	4892
454	5431
455	6022
456	6577
457	6577
458	6512
459	6661
460	7225
461	8008
462	8459
463	8716
464	9258
465	10000
466	10135
467	9473
468	8340
469	7322
470	6489
471	5574
472	4628
473	4150
474	4166
475	4431
476	4895
477	5497
478	6014
479	6173
480	6116
481	6168
482	6294
483	5870
484	4949
485	4134
486	3709
487	3363
488	2973
489	2601
490	2322
491	2226
492	2184
493	2196
494	2227
495	2263
496	2291
497	2382
498	2479
499	2504
500	2476
501	2462
502	2550
503	2787
504	3173
505	3461
506	3435
507	3157
508	2796
509	2445
510	2249
511	2162
512	2140
513	2156
514	2167
515	2100
516	2077
517	2096
518	2154
519	2257
520	2340
521	2411
522	2552
523	2849
524	3201
525	3366
526	3462
527	3831
528	4513
529	5257
530	5735
531	5804
532	5692
533	5048
534	4449
535	4505
536	5101
537	5710
538	6143
539	6678
540	7387
541	8022
542	8097
543	7176
544	5896
545	4693
546	4084
547	4267
548	4825
549	5259
550	5328
551	5285
552	4619
553	3769
554	3110
555	2605
556	2280
557	2125
558	2098
559	2133
560	2219
561	2276
562	2281
563	2300
564	2466
565	2815
566	2866
567	2842
568	2458
569	2159
570	2052
571	2044
572	2021
573	2007
574	2024
575	2115
576	2209
577	2347
578	2615
579	2941
580	3181
581	3551
582	4223
583	4973
584	5053
585	5039
586	4418
587	4232
588	4759
589	5350
590	6037
591	6943
592	7025
593	6787
594	5463
595	4306
596	4051
597	4456
598	4927
599	4980
600	4432
601	3633
602	2866
603	2360
604	2104
605	2078
606	2111
607	2205
608	2230
609	2282
610	2534
611	2774
612	2727
613	2365
614	2097
615	2017
616	1993
617	1988
618	2012
619	2104
620	2259
621	2516
622	2842
623	3147
624	3727
625	4461
626	4601
627	4610
628	4182
629	4319
630	4915
631	5691
632	6457
633	6573
634	5667
635	4412
636	3901
637	4226
638	4639
639	4469
640	3711
641	2898
642	2321
643	2063
644	2054
645	2103
646	2142
647	2230
648	2450
649	2521
650	2526
651	2169
652	1983
653	1937
654	1943
655	1969
656	2081
657	2293
658	2605
659	2919
660	3491
661	4171
662	4253
663	4236
664	4072
665	4438
666	5184
667	6042
668	6151
669	5244
670	4084
671	3871
672	4211
673	4311
674	3703
675	2851
676	2267
677	2029
678	2021
679	2064
680	2127
681	2314
682	2492
683	2424
684	2116
685	1934
686	1898
687	1915
688	1978
689	2172
690	2446
691	2820
692	3395
693	4078
694	4128
695	4036
696	4042
697	4640
698	5446
699	5674
700	5102
701	4032
702	3807
703	3965
704	3955
705	3225
706	2479
707	2063
708	1991
709	2020
710	2101
711	2275
712	2319
713	2319
714	2040
715	1907
716	1895
717	1947
718	2077
719	2340
720	2698
721	3248
722	3899
723	3979
724	3858
725	4062
726	4796
727	5473
728	5240
729	4200
730	3681
731	3879
732	3823
733	3138
734	2378
735	2036
736	1989
737	2036
738	2145
739	2342
740	2345
741	2081
742	1918
743	1890
744	1934
745	2069
746	2339
747	2724
748	3382
749	3843
750	3841
751	3811
752	4261
753	5026
754	5109
755	4267
756	3645
757	3730
758	3678
759	2989
760	2295
761	1996
762	1988
763	2069
764	2302
765	2455
