CCDOps Exported Profile Report
Image: C:\Users\George Brown\Desktop\AMJ-zeeman\WithB\180\9_1400B.FIT
Average of Rows 250 through 262
Column	Value (ADU)
577	1698
578	1829
579	2056
580	2152
581	2124
582	2190
583	2519
584	3218
585	4111
586	4963
587	5738
588	6408
589	6911
590	6794
591	6041
592	5045
593	4512
594	4586
595	5258
596	6253
597	6846
598	6705
599	5562
600	4194
601	3132
602	2467
603	2093
604	1841
605	1717
606	1740
607	1801
608	1834
609	1848
610	1838
611	1806
612	1841
613	1970
614	2027
615	1858
616	1662
617	1608
618	1612
619	1646
620	1665
621	1772
622	1967
623	2068
624	2103
625	2298
626	2894
627	3801
628	4724
629	5606
630	6305
631	6398
632	5696
633	4786
634	4314
635	4639
636	5478
637	6282
638	6056
639	4919
640	3574
641	2649
642	2144
643	1831
644	1718
645	1724
646	1770
647	1795
648	1779
649	1767
650	1824
651	1931
652	1923
653	1719
654	1603
655	1572
656	1604
657	1670
658	1808
659	1967
660	2043
661	2219
662	2796
663	3698
664	4669
665	5569
666	5658
667	5637
668	4720
669	4178
670	4519
671	5463
672	5446
673	5272
674	3906
675	2783
676	2130
677	1823
678	1692
679	1709
680	1761
681	1761
682	1721
683	1755
684	1856
685	1835
686	1679
687	1572
688	1568
689	1601
690	1716
691	1887
692	1990
693	2191
694	2786
695	3747
696	4742
697	5548
698	5610
699	4840
700	4167
701	4258
702	5095
703	5078
704	4807
705	3464
706	2443
707	1945
708	1727
709	1689
710	1733
711	1737
712	1730
713	1774
714	1788
715	1773
716	1635
717	1561
718	1591
719	1677
720	1836
721	1965
722	2169
723	2753
724	3706
725	4742
726	5303
727	5118
728	4354
729	4044
730	4635
731	4784
732	4769
733	3498
734	2478
735	1923
736	1719
737	1707
738	1726
739	1739
740	1745
741	1801
742	1796
743	1657
744	1585
745	1590
746	1675
747	1827
748	1969
749	2250
750	2977
751	3999
752	4866
753	5096
754	4476
755	3946
756	4320
757	4788
758	4628
759	3428
760	2363
761	1866
762	1686
763	1723
764	1752
765	1763
